Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
0.214225,0.210936,0.255722,0.25023,0.298106,0.289528,0.341558,0.328824,
0.283819,0.276379,0.373937,0.357396,0.468287,0.436799,0.572727,0.517361,
0.261717,0.255837,0.345297,0.332149,0.433955,0.408575,0.530789,0.485915,
0.208859,0.205799,0.135545,0.134621,0.0652652,0.0650333,-0.00413313,-0.0043504,
0.038636,0.0385017,-0.0504998,-0.0506055,-0.13893,-0.138252,-0.228674,-0.2251,
0.0815308,0.0812453,0.00624477,0.00610991,-0.0658272,-0.0659276,-0.138033,-0.1375,
-0.0598733,-0.0599389,-0.198041,-0.195669,-0.342047,-0.329543,-0.498779,-0.461506,
0.0647007,0.0645019,0.05907,0.0588871,0.0547187,0.0545183,0.0514673,0.051191,
0.0914562,0.0911008,0.170904,0.169189,0.254366,0.249003,0.342177,0.329522,
-0.153789,-0.152749,-0.226479,-0.222881,-0.300094,-0.291665,-0.374707,-0.358445,
-0.372723,-0.356565,-0.543528,-0.495898,-0.748378,-0.634502,-1.02514,-0.772308,
-0.238046,-0.23381,-0.32131,-0.310857,-0.406311,-0.385492,-0.496642,-0.459762,
-0.00409464,-0.0041803,0.107451,0.107108,0.224521,0.221225,0.348328,0.335633,
-0.0799983,-0.0799474,0.0468015,0.0467587,0.178712,0.177099,0.316565,0.306882,
-0.07848,-0.0784401,0.0105769,0.0105537,0.103476,0.103374,0.196579,0.194692,
-0.322581,-0.312025,-0.432542,-0.407667,-0.549077,-0.500029,-0.682159,-0.593048,
-0.390263,-0.37178,-0.48066,-0.446982,-0.576867,-0.520656,-nan,-nan,
-0.133116,-0.132459,-0.0286977,-0.0286173,0.0781362,0.0784007,0.185272,-nan,
-0.212343,-0.209366,-0.120631,-0.120062,-0.0280617,-0.0277452,0.0632105,-nan,
-0.29407,-0.286049,-0.174385,-0.172664,-0.0572224,-0.0568181,0.0583696,-nan,
-0.145664,-0.144769,-0.0105856,-0.0105033,0.126502,0.126317,0.268161,-nan,
-0.258417,-0.252985,-0.125738,-0.125165,0.00477536,0.00484571,0.13707,-nan,
-0.585119,-0.526601,-0.781685,-0.653984,-1.04295,-0.779395,-1.49582,-nan,
-0.265539,-0.259531,-0.165732,-0.164022,-0.0668303,-0.0663664,0.0312775,-nan,
-0.380563,-0.363282,-0.345434,-0.332233,-0.307316,-0.297682,-0.268598,-nan,
-0.583209,-0.525131,-0.728421,-0.622232,-0.899047,-0.715973,-1.12512,-nan,
-0.542967,-0.495331,-0.565595,-0.512041,-0.584898,-0.525989,-0.601758,-nan,
-0.607008,-0.542136,-0.587924,-0.528344,-0.565907,-0.512069,-0.543148,-nan,
-0.448299,-0.420557,-0.311502,-0.301433,-0.181654,-0.178759,-0.0571567,-nan,
-0.670422,-0.585374,-0.79976,-0.663957,-0.950407,-0.740039,-1.14493,-nan,
-0.565397,-0.512021,-0.793088,-0.660086,-1.11825,-0.807117,-1.86689,-nan,
-0.433612,-0.408333,-0.577578,-0.520565,-0.745294,-0.630399,-0.956656,-nan,
-0.281383,-0.274091,-0.323153,-0.311531,-0.364796,-0.345209,-0.405351,-nan,
-0.230819,-0.226674,-0.309176,-0.298894,-0.390705,-0.368968,-0.473559,-nan,
-0.156846,-0.155391,-0.290502,-0.28176,-0.432466,-0.404456,-0.591148,-nan,
-0.218118,-0.214581,-0.323044,-0.311484,-0.433365,-0.405301,-0.553699,-nan,
-0.174934,-0.173004,-0.250246,-0.244263,-0.326295,-0.312107,-0.405143,-nan,
-0.122966,-0.12214,-0.27179,-0.264377,-0.43229,-0.403985,-0.617065,-nan,
0.136752,0.136282,0.14077,0.141471,0.145546,0.149804,0.150247,-nan,
0.0576292,0.0578774,-0.0387521,-0.037524,-0.133244,-0.129118,-0.230622,-nan,
0.218905,0.215892,0.359365,0.346344,0.518763,0.480258,0.705651,-nan,
0.162457,0.161433,0.243105,0.240045,0.331063,0.323384,0.422595,-nan,
0.275267,0.268955,0.367442,0.353395,0.469603,0.441344,0.579604,-nan,
0.180596,0.179049,0.238757,0.23596,0.302894,0.298224,0.368139,-nan,
0.264525,0.258968,0.353721,0.34148,0.453673,0.429592,0.560022,-nan,
0.0299002,0.030206,-0.00906095,-0.00763758,-0.0436306,-0.0387816,-0.079627,-nan,
0.0214295,0.021732,-0.0224058,-0.0210663,-0.0623854,-0.0580625,-0.104299,-nan,
-0.00772852,-0.00744854,-0.148608,-0.146402,-0.290311,-0.278466,-0.448909,-nan,
0.0377297,0.0380047,0.0256646,0.0269367,0.0189229,0.0225535,0.0078489,-nan,
0.0543908,0.0546363,0.132397,0.133045,0.173587,0.175389,0.168325,-nan,
-0.132909,-0.131991,-0.206024,-0.202413,-0.331452,-0.317127,-0.544239,-nan,
0.0395682,0.0398608,0.0568144,0.058135,0.0761812,0.0795225,0.0845346,-nan,
-0.0435864,-0.0432888,0.00507981,0.00647225,0.211921,0.213101,0.627766,-nan,
0.313898,0.304468,0.512167,0.473452,0.796754,0.665408,1.32482,-nan,
0.076196,0.0763384,0.0322365,0.0333356,-0.0187625,-0.0159821,-0.0903617,-nan,
0.237234,0.233298,0.393237,0.375797,0.667965,0.586449,1.29525,-nan,
0.0860716,0.0861572,-0.0396015,-0.03856,-0.29755,-0.286271,-0.817179,-nan,
