Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
0.201053,0.197017,0.240054,0.234406,0.279913,0.271868,0.320691,0.309313,
0.268962,0.261562,0.355685,0.340761,0.446179,0.418494,0.545851,0.497479,
0.246026,0.239946,0.326388,0.314338,0.411414,0.388809,0.503683,0.463767,
0.193758,0.189891,0.119032,0.116539,0.0472653,0.044548,-0.0236221,-0.0277126,
0.0232663,0.0210132,-0.0676481,-0.070429,-0.158156,-0.160869,-0.250517,-0.251654,
0.0646411,0.0624927,-0.012331,-0.0149457,-0.0862731,-0.0898129,-0.160858,-0.165878,
-0.0780176,-0.0805407,-0.218253,-0.218278,-0.36484,-0.354013,-0.524369,-0.487494,
0.0440593,0.0418937,0.0365115,0.0342655,0.0306107,0.027771,0.0263275,0.0222786,
0.0682841,0.0661764,0.144825,0.142462,0.225013,0.221075,0.308874,0.301735,
-0.178919,-0.180193,-0.254034,-0.252522,-0.329872,-0.323433,-0.406583,-0.391624,
-0.402255,-0.38565,-0.579238,-0.52674,-0.793986,-0.666596,-1.09355,-0.804331,
-0.26796,-0.264807,-0.3536,-0.34245,-0.439482,-0.414782,-0.5259,-0.486452,
-0.0354947,-0.0371134,0.0741029,0.0757628,0.190571,0.198029,0.318829,0.325345,
-0.112814,-0.114609,0.012444,0.0128489,0.143766,0.150241,0.286135,0.290944,
-0.113171,-0.115008,-0.025464,-0.0254341,0.0673961,0.0744464,0.16563,0.178845,
-0.361347,-0.349947,-0.475383,-0.446489,-0.594275,-0.535503,-0.724704,-0.620083,
-0.430347,-0.409228,-0.523798,-0.483898,-0.618719,-0.553589,-nan,-nan,
-0.169972,-0.170684,-0.0661054,-0.0638665,0.0424941,0.0526736,0.15513,-nan,
-0.249589,-0.24747,-0.157906,-0.156025,-0.0627998,-0.0544704,0.0354023,-nan,
-0.329539,-0.321308,-0.20925,-0.205948,-0.0896221,-0.0806207,0.0321693,-nan,
-0.179524,-0.179923,-0.0452495,-0.042718,0.092611,0.104083,0.238797,-nan,
-0.29124,-0.286395,-0.157773,-0.157002,-0.0237126,-0.0191246,0.117239,-nan,
-0.623407,-0.557644,-0.830275,-0.68598,-1.11015,-0.809475,-1.65324,-nan,
-0.294762,-0.287094,-0.193158,-0.185041,-0.0895312,-0.0791951,0.0147339,-nan,
-0.409433,-0.389033,-0.371175,-0.351711,-0.322379,-0.3019,-0.2658,-nan,
-0.61445,-0.549347,-0.761568,-0.643306,-0.925188,-0.728782,-1.13381,-nan,
-0.569059,-0.515873,-0.588319,-0.525101,-0.591673,-0.52307,-0.582825,-nan,
-0.629128,-0.559015,-0.605846,-0.537946,-0.567814,-0.504429,-0.519695,-nan,
-0.46438,-0.433859,-0.323388,-0.302489,-0.180178,-0.155546,-0.0335516,-nan,
-0.687777,-0.598029,-0.814376,-0.671171,-0.945057,-0.736114,-1.09965,-nan,
-0.581348,-0.52364,-0.805483,-0.663918,-1.10356,-0.802573,-1.78351,-nan,
-0.448389,-0.419478,-0.586606,-0.518453,-0.724111,-0.587127,-0.848158,-nan,
-0.295985,-0.284537,-0.33194,-0.300976,-0.349014,-0.275198,-0.3283,-nan,
-0.24576,-0.237146,-0.317383,-0.288748,-0.370066,-0.300995,-0.382795,-nan,
-0.17182,-0.165322,-0.298178,-0.270329,-0.408902,-0.336287,-0.488862,-nan,
-0.233202,-0.225026,-0.330971,-0.301422,-0.410777,-0.338542,-0.455709,-nan,
-0.190208,-0.183431,-0.258427,-0.232541,-0.305266,-0.240082,-0.31387,-nan,
-0.138109,-0.131794,-0.27932,-0.251396,-0.407643,-0.332967,-0.509894,-nan,
