Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
0.0176243,0.00701607,0.00642713,-0.00347193,-0.0035993,-0.0127843,-0.0126896,-0.0218706,
0.0470873,0.0378893,0.0363552,0.0279321,0.0267915,0.0190319,0.0181425,0.0104147,
0.0828091,0.0747623,0.0719811,0.0647685,0.0623311,0.0557956,0.0535907,0.0471053,
0.215616,0.209589,0.204579,0.199817,0.194733,0.190906,0.185778,0.182267,
0.221964,0.215224,0.210271,0.204908,0.199863,0.195467,0.190324,0.18632,
0.136668,0.129164,0.163803,0.158106,0.192753,0.188348,0.222883,0.218794,
0.194391,0.187467,0.263532,0.257138,0.335631,0.326805,0.414379,0.398436,
0.165347,0.158044,0.227535,0.220855,0.294216,0.284922,0.366683,0.349137,
0.115016,0.106457,0.0305567,0.0186854,-0.0503394,-0.0678786,-0.129942,-0.155426,
-0.0553021,-0.0703634,-0.156229,-0.174654,-0.257099,-0.277518,-0.360489,-0.376478,
-0.0215671,-0.0346344,-0.105797,-0.121854,-0.186486,-0.205899,-0.268185,-0.2868,
-0.169797,-0.186873,-0.315963,-0.329151,-0.468863,-0.465208,-0.634922,-0.587949,
-0.0589046,-0.0729451,-0.0665634,-0.0782204,-0.0674237,-0.072588,-0.058311,-0.0380638,
-0.0519535,-0.0658162,0.0188285,0.0128102,0.0953207,0.105775,0.181326,0.221672,
-0.317664,-0.331465,-0.399618,-0.406827,-0.478329,-0.473373,-0.55104,-0.51517,
-0.567978,-0.541456,-0.772164,-0.674501,-1.03238,-0.802686,-1.52585,-0.926443,
-0.424505,-0.417308,-0.496949,-0.440952,-0.514187,-0.425107,-0.476848,-0.38534,
-0.193956,-0.194646,-0.0656333,0.00122576,0.120886,0.269429,0.386612,0.575643,
-0.281914,-0.281881,-0.139761,-0.0800325,0.058483,0.196331,0.332053,0.519242,
-0.29377,-0.294357,-0.192055,-0.139026,-0.0365314,0.095816,0.178665,0.394448,
-0.572047,-0.537183,-0.6976,-0.598957,-0.774796,-0.616643,-0.795712,-0.579006,
-0.636991,-0.575574,-0.71779,-0.586228,-0.709279,-0.569646,-0.650098,-0.496964,
-0.340614,-0.327465,-0.205506,-0.108953,0.000709891,0.169059,0.239104,0.477765,
-0.420353,-0.399412,-0.295548,-0.201527,-0.0999448,0.0642567,0.12319,0.376518,
-0.485665,-0.456361,-0.331244,-0.236668,-0.114018,0.0557748,0.12758,0.393171,
-0.321829,-0.304662,-0.160794,-0.0520406,0.0722676,0.256019,0.347334,0.570272,
-0.427741,-0.40308,-0.264068,-0.170694,-0.0299865,0.11961,0.241456,0.441617,
-0.785023,-0.671949,-1.02101,-0.767459,-1.3032,-0.864262,-2.71004,-0.993413,
-0.404004,-0.336577,-0.236403,-0.095162,-0.00129706,0.17428,0.247168,0.454857,
-0.512674,-0.429598,-0.390541,-0.230379,-0.17695,0.0906161,0.0994891,0.441069,
-0.727633,-0.59733,-0.792291,-0.593312,-0.745566,-0.516205,-0.617904,-0.374313,
-0.655536,-0.529629,-0.565962,-0.366513,-0.354235,-0.106177,-0.108108,0.196906,
-0.699082,-0.56293,-0.567732,-0.367571,-0.322791,-0.0665826,-0.0486367,0.267324,
-0.512451,-0.403372,-0.272215,-0.0442323,0.0663646,0.368563,0.455598,0.696197,
-0.743127,-0.589416,-0.746955,-0.527189,-0.610858,-0.388632,-0.429622,-0.208858,
-0.621893,-0.482752,-0.68225,-0.460709,-0.616044,-0.39279,-0.51853,-0.311818,
-0.472009,-0.349249,-0.453327,-0.224181,-0.305274,-0.0285475,-0.131152,0.172136,
-0.315328,-0.185389,-0.214148,0.0455336,0.00774029,0.315443,0.248482,0.526682,
-0.251388,-0.118333,-0.174557,0.0941559,0.0202363,0.341828,0.230354,0.544863,
-0.16007,-0.0162868,-0.129857,0.145905,0.0204568,0.33927,0.178793,0.492926,
-0.195619,-0.0555495,-0.134598,0.140324,0.0435238,0.363874,0.226806,0.535958,
-0.13219,0.0134272,-0.0445093,0.241216,0.156561,0.474484,0.359233,0.637947,
-0.0582563,0.0987452,-0.034384,0.251036,0.104654,0.419931,0.243673,0.534651,
0.22365,0.392688,0.38336,0.628191,0.665893,0.801656,0.982125,0.897772,
0.184796,0.348041,0.24824,0.524867,0.412999,0.643935,0.52344,0.694436,
0.385302,0.530697,0.742212,0.82053,1.85495,0.986029,-nan,-nan,
0.351657,0.502606,0.611272,0.749222,1.05769,0.886189,2.08228,-nan,
0.501364,0.615,0.790403,0.824189,1.35176,0.92762,-nan,-nan,
0.418558,0.5539,0.638041,0.750439,0.970882,0.793191,1.10485,-nan,
