Sensor X1,Motor Y1,
-0.0937401,-0.0934665,
0.0169241,0.0169224,
-0.0988146,-0.0986088,
-0.118772,-0.118173,
-0.00130834,-0.00115284,
0.145247,0.145211,
0.0549387,0.0547236,
0.0744359,0.0741641,
-0.0620897,-0.0632653,
0.0250723,0.0246789,
-0.104266,-0.104953,
-0.112291,-0.112901,
-0.1007,-0.101345,
-0.127544,-0.128002,
-0.134156,-0.134853,
-0.0970617,-0.0980213,
0.0889507,0.089917,
0.0464996,0.0472114,
0.0413134,0.0416368,
-0.121814,-0.124161,
0.00617335,0.00534375,
-0.128723,-0.131194,
-0.0111491,-0.0103595,
0.0226431,0.0242445,
-0.133168,-0.135897,
0.150194,0.152841,
0.116054,0.116699,
0.148363,0.149232,
0.110155,0.110448,
-0.147938,-0.151808,
0.0286115,0.0296191,
-0.10023,-0.104128,
0.124077,0.129645,
-0.0423593,-0.0451789,
0.0238867,0.0245838,
0.0562286,0.0580932,
0.00935326,0.00966186,
-0.05858,-0.0617028,
0.0232007,0.0243334,
0.0743982,0.0779401,
-0.13869,-0.145775,
0.100574,0.107218,
0.112144,0.118827,
0.143987,0.152072,
0.12117,0.128398,
0.0501634,0.0529467,
-0.100391,-0.106868,
0.116095,0.123115,
0.0442476,0.0464502,
0.111093,0.117798,
-0.0445021,-0.0488628,
0.0558848,0.0596797,
-0.111069,-0.121664,
-0.197717,-0.209486,
-0.134924,-0.146022,
0.0202961,0.0204736,
0.0479272,0.0522736,
0.120265,0.128901,
0.0500306,0.0538688,
0.0703592,0.0758551,
-0.0148864,-0.0158841,
-0.0597519,-0.0654923,
0.121281,0.131144,
0.0557807,0.058391,
-0.0428501,-0.0483013,
-0.114356,-0.123385,
0.0753248,0.0821914,
-0.0201481,-0.0246358,
0.209513,0.22208,
-0.169653,-0.188374,
0.158827,0.174847,
-0.0455163,-0.05592,
0.0414548,0.0428049,
0.282661,0.307771,
-0.225547,-0.258665,
0.043465,0.044855,
-0.100927,-0.113957,
0.0928054,0.101295,
0.120964,0.130335,
-0.144329,-0.162949,
0.17151,0.194909,
-0.132918,-0.15903,
0.110301,0.128005,
0.0814097,0.0922773,
0.0706206,0.0807438,
-0.0511093,-0.0654691,
0.200518,0.231737,
-0.00103366,-0.00611522,
-0.162696,-0.197008,
0.164299,0.190516,
-0.0967636,-0.125652,
0.100182,0.112473,
0.0613029,0.0658428,
-0.0377301,-0.0550581,
0.192853,0.225414,
0.135444,0.151946,
-0.32051,-0.384091,
0.176261,0.215932,
-0.00993044,-0.0140391,
-0.0260338,-0.0336027,
0.00302175,0.00210651,
0.127832,0.158533,
-0.022409,-0.0300983,
0.0105557,0.0116727,
-0.039371,-0.0518135,
-0.130866,-0.165144,
-0.0447941,-0.0558526,
-0.191154,-0.239916,
0.297344,0.360084,
0.0661791,0.0652188,
0.0147308,0.0173372,
-0.175742,-0.236068,
0.0743464,0.0939433,
-0.0543615,-0.0751857,
-0.188939,-0.251836,
-0.0184207,-0.0299601,
0.00108072,0.0130223,
-0.101881,-0.147724,
0.109938,0.131597,
-0.0335456,-0.0490727,
-0.0420203,-0.0618099,
0.109161,0.12898,
-0.0471819,-0.0560144,
0.0894375,0.10212,
0.128444,0.157424,
-0.00786326,-0.00393042,
-0.0568422,-0.0981258,
0.309051,0.38385,
-0.0208109,-0.0422022,
-0.0565687,-0.0976348,
0.0518627,0.0379053,
0.058166,0.0569124,
-0.0781354,-0.137492,
-0.0892594,-0.137402,
0.330238,0.392393,
-0.31837,-0.432264,
0.159445,0.179301,
0.047404,0.0279725,
-0.144166,-0.233314,
-0.0663359,-0.119886,
-0.114362,-0.19451,
0.00517115,-0.0281629,
0.191497,0.230181,
-0.299611,-0.427692,
0.132532,0.147844,
0.108365,0.118929,
-0.268156,-0.388705,
0.09742,0.136422,
0.0109802,-0.0125089,
0.10935,0.145448,
-0.251671,-0.377617,
-0.101995,-0.12572,
0.0530986,0.0933405,
0.161043,0.223443,
-0.00741017,-0.00724786,
0.0403334,0.0543808,
-0.114372,-0.158743,
-0.124292,-0.172705,
-0.0569256,-0.0836775,
0.12312,0.157666,
-0.0404369,-0.0427638,
-0.162142,-0.242237,
-0.00384378,-0.00993408,
0.0798221,0.1294,
-0.179101,-0.259048,
-0.0601074,-0.0780397,
-0.117179,-0.130689,
-0.0438249,-0.0588894,
-0.00874809,0.0305972,
0.00145221,0.00284372,
-0.173354,-0.231552,
0.021608,0.0337153,
-0.00443154,0.00527233,
-0.0258474,-0.0302294,
0.213599,0.327083,
-0.100298,-0.115777,
-0.0645642,-0.100996,
0.055698,0.088466,
0.130398,0.206915,
-0.153884,-0.202745,
0.218327,0.317936,
-0.280065,-0.375852,
0.0839923,0.133115,
-0.389142,-0.529619,
0.278151,0.428982,
-0.362886,-0.488133,
0.145428,0.2629,
-0.0258765,-0.00498532,
-0.254831,-0.356881,
0.258643,0.436241,
-0.0794147,-0.0623156,
0.0417556,0.120347,
0.0488124,0.132778,
-0.0406915,-0.0158358,
0.110242,0.230811,
0.0418324,0.122459,
0.0494286,0.123027,
0.0275537,0.0948777,
-0.087826,-0.0964802,
0.114576,0.234227,
0.0258149,0.0824123,
-0.115135,-0.142929,
0.218049,0.392062,
-0.056003,-0.0644289,
0.26307,0.453999,
0.102872,0.180217,
-0.0582742,-0.110635,
0.188307,0.328035,
-0.188994,-0.321054,
0.0682209,0.109113,
0.106093,0.176753,
0.121019,0.197795,
-0.229475,-0.384097,
0.186192,0.31069,
-0.0349661,-0.044943,
0.0333707,0.0751366,
-0.0363359,-0.0623329,
0.0854691,0.15356,
-0.0733638,-0.115863,
0.0147972,0.0506352,
0.0963776,0.175433,
-0.0473286,-0.0734324,
-0.148258,-0.253695,
-0.0829176,-0.145274,
-0.135025,-0.236729,
0.0511275,0.114216,
-0.00412844,-0.00325089,
0.0157575,0.0169861,
-0.0930034,-0.138676,
-0.0840583,-0.145166,
0.0872312,0.157261,
0.053355,0.105416,
0.0241363,0.0473388,
-0.169562,-0.302549,
0.337349,0.543867,
0.020859,0.050918,
-0.151251,-0.256937,
0.0399245,0.0797168,
-0.00509318,0.0119509,
0.115163,0.208387,
-0.162124,-0.283623,
0.295342,0.523485,
-0.0701579,-0.111914,
0.0583822,0.112076,
0.0915674,0.180972,
-0.117752,-0.215374,
0.077757,0.172293,
0.130865,0.254468,
-0.0508042,-0.0965941,
-0.0772058,-0.144442,
-0.0138602,-0.0085755,
-0.00109764,0.0094667,
0.0915682,0.188477,
-0.0264675,-0.0566328,
-0.108813,-0.197849,
0.0877825,0.184998,
-0.182299,-0.341907,
-0.00626688,-0.00557738,
-0.0357341,-0.0619197,
0.0289048,0.0806838,
-0.115614,-0.208605,
0.125787,0.266854,
-0.0104257,-0.0180486,
-0.0897848,-0.170737,
0.102032,0.217778,
0.0900085,0.182742,
-0.0378094,-0.0727569,
0.352872,0.61747,
-0.00958913,-0.0652329,
-0.013531,-0.080533,
-0.0409512,-0.12648,
0.0338813,0.0250393,
0.00273582,-0.0393865,
-0.0541846,-0.148775,
-0.0210133,-0.0822928,
-0.104904,-0.260466,
0.0236419,0.00875089,
0.234633,0.396098,
-0.124343,-0.322336,
0.0791782,0.0620578,
-0.129076,-0.343679,
-0.103667,-0.299511,
0.106557,0.157438,
-0.287095,-0.597991,
0.117757,0.180589,
0.111722,0.184298,
-0.114298,-0.278663,
-0.30393,-0.582233,
0.0877831,0.278147,
0.325206,0.657775,
-0.218146,-0.437128,
0.0495462,0.0724504,
0.107172,0.211499,
0.243758,0.465716,
0.00885725,-0.10567,
0.0729053,0.0400011,
0.0652543,0.0111283,
-0.169278,-0.471543,
0.0403214,0.04547,
-0.158198,-0.383183,
0.261911,0.544494,
-0.21374,-0.44916,
-0.014795,-0.0560457,
0.195666,0.4052,
-0.118197,-0.320722,
0.250148,0.479027,
0.00518738,-0.0683454,
-0.095126,-0.296109,
-0.142282,-0.342589,
0.215166,0.497187,
0.0411435,0.10885,
-0.125518,-0.287863,
0.103656,0.320543,
-0.14529,-0.309947,
-0.0108416,0.01968,
0.184982,0.469475,
-0.217257,-0.501506,
-0.0400832,-0.136092,
-0.0948304,-0.249617,
0.264287,0.600257,
-0.0569233,-0.172585,
-0.121648,-0.351415,
0.0603164,0.156712,
-0.388377,-0.745084,
0.364805,0.75021,
-0.0795262,-0.0295909,
0.013568,0.126164,
0.0398472,0.147258,
-0.0739265,-0.157313,
-0.162786,-0.238226,
-0.0107116,0.212862,
0.00313813,0.277521,
0.13283,0.511481,
-0.334213,-0.598194,
0.265732,0.663543,
-0.04513,0.105554,
0.0102695,0.138926,
-0.273326,-0.506221,
0.0625531,0.343585,
0.144955,0.537918,
-0.0358563,-0.00810118,
0.0462001,0.223276,
0.0218879,0.0775669,
