Sensor X1,Motor Y1,Sensor X2,Motor Y2,Sensor X3,Motor Y3, Sensor X4,Motor Y4,
0.00321392,0.00321395,0.0031812,0.00318302,0.00741066,0.00741063,0.00617793,0.00617845,
0.0040463,0.00404635,0.00382434,0.00382629,0.00753299,0.00753297,0.00536101,0.00536138,
0.00326365,0.00326368,0.0041111,0.0041131,0.00795621,0.00795618,0.00416872,0.00416936,
0.00377582,0.00377585,0.00526145,0.0052636,0.0107106,0.0107106,0.00987062,0.0098712,
0.00271002,0.00271004,0.00423751,0.00423949,0.00876745,0.00876744,0.00590469,0.00590512,
0.00275609,0.0027561,0.00377658,0.00377849,0.0108659,0.0108658,0.0101429,0.0101434,
0.00283648,0.00283649,0.00249917,0.00250089,0.00681122,0.00681116,0.00349533,0.0034959,
0.00245157,0.00245157,0.00262644,0.00262813,0.0090071,0.00900711,0.00940842,0.00940893,
0.0016034,0.00160338,0.00181924,0.00182083,0.00638366,0.0063836,0.00429254,0.00429289,
0.00143399,0.00143396,0.00233139,0.00233303,0.00681045,0.00681042,0.00510308,0.00510337,
0.00224317,0.00224315,0.00343219,0.00343404,0.00910406,0.00910407,0.00845368,0.00845441,
0.00153737,0.00153736,0.00289533,0.00289712,0.0091924,0.00919241,0.00928368,0.00928447,
0.00247809,0.00247808,0.00372499,0.0037269,0.00935708,0.00935709,0.00798455,0.00798519,
0.00236042,0.00236041,0.00367718,0.00367907,0.00881778,0.00881779,0.00967415,0.0096749,
0.00263104,0.00263101,0.00287211,0.00287385,0.00973835,0.00973836,0.0112229,0.0112236,
0.00301691,0.00301689,0.00298752,0.00298927,0.00801646,0.00801645,0.00848731,0.00848781,
0.00259284,0.0025928,0.00228815,0.00228975,0.00817808,0.00817806,0.00857805,0.00857821,
0.00191747,0.00191744,0.00237912,0.00238077,0.00937343,0.00937345,0.0108072,0.0108077,
0.00148914,0.00148912,0.000571485,0.00057283,0.00610715,0.00610706,0.00495599,0.00495638,
0.000772848,0.000772817,-0.000520434,-0.000519304,0.00464692,0.00464671,0.00434063,0.0043407,
0.00137556,0.00137557,0.00118465,0.00118611,0.00610476,0.00610469,0.00627425,0.00627472,
0.00143653,0.00143653,0.00249471,0.00249642,0.00873571,0.0087358,0.00991185,0.0099128,
0.000610362,0.000610337,0.000706114,0.000707487,0.00625321,0.00625316,0.0070426,0.0070433,
0.00115969,0.00115969,0.00187011,0.00187167,0.00867419,0.00867423,0.0095363,0.00953669,
0.0009885,0.000988497,0.00139398,0.00139548,0.00873612,0.00873623,0.015147,0.015148,
0.00196846,0.00196847,0.00194616,0.00194771,0.00512734,0.00512716,0.00201843,0.00201815,
0.00128095,0.00128097,0.0016529,0.00165442,0.00387035,0.00387007,0.00662845,0.00662909,
0.0022426,0.00224264,0.00355574,0.0035576,0.00773053,0.0077306,0.0106745,0.0106754,
0.00299296,0.00299302,0.00461707,0.00461908,0.00958409,0.00958418,0.00984326,0.00984372,
0.00209469,0.00209476,0.00234559,0.00234726,0.0027731,0.00277278,0.000156452,0.000156629,
0.00234095,0.00234105,0.00368743,0.00368932,0.00784279,0.00784293,0.0126482,0.0126493,
0.00239626,0.00239639,0.00369254,0.00369445,0.0059695,0.00596951,0.00488756,0.00488778,
0.00146598,0.00146609,0.00175451,0.00175607,0.0053746,0.00537456,0.0103415,0.0103425,
0.00191029,0.00191043,0.00267091,0.00267262,0.00293692,0.00293659,0.00120322,0.00120283,
0.00273828,0.00273845,0.00354046,0.00354232,0.00670935,0.00670954,0.0136449,0.0136468,
0.00351495,0.00351517,0.00509663,0.00509874,0.00731016,0.00731032,0.00919466,0.00919569,
0.00313318,0.00313337,0.00473461,0.00473668,0.00844059,0.00844095,0.0143691,0.0143711,
0.00236751,0.00236771,0.00368381,0.0036857,0.00464543,0.00464532,0.0064923,0.00649291,
0.00250123,0.00250146,0.00334292,0.00334476,0.00478856,0.0047886,0.0102917,0.0102936,
0.00164125,0.00164147,0.00320796,0.00320978,0.00201692,0.00201662,0.00174309,0.0017436,
