Sensor X1,Motor Y1,Sensor X2,Motor Y2,
-0.489288,-0.45385,-0.595469,-0.53407,
-0.49709,-0.46011,-0.676821,-0.59066,
-0.454577,-0.425904,-0.510499,-0.470352,
-0.618115,-0.550347,-0.725765,-0.621836,
-0.443906,-0.417096,-0.369077,-0.352336,
-0.439333,-0.413179,-0.487054,-0.451339,
-0.56806,-0.514386,-0.637079,-0.563975,
-0.499201,-0.461728,-0.908601,-0.72208,
-0.364672,-0.349215,-0.277943,-0.267182,
-0.291627,-0.283529,-0.478771,-0.444292,
-0.232867,-0.228423,-0.177406,-0.171365,
-0.451781,-0.423513,-0.600501,-0.536705,
-0.243018,-0.237893,-0.151806,-0.145571,
-0.333461,-0.321557,-0.432774,-0.406035,
-0.0571513,-0.0563703,0.173886,0.179354,
-0.283393,-0.275879,-0.274073,-0.264112,
-0.457279,-0.42797,-0.421763,-0.396046,
-0.344655,-0.331449,-0.394446,-0.372269,
-0.343326,-0.330217,-0.360781,-0.342737,
-0.283455,-0.275782,-0.0890535,-0.0826084,
-0.365747,-0.350241,-0.579068,-0.521918,
-0.400489,-0.380451,-0.305607,-0.293386,
-0.364147,-0.348771,-0.879194,-0.706836,
-0.102779,-0.101623,0.127913,0.13654,
-0.286096,-0.278365,-0.469106,-0.435426,
-0.122395,-0.12112,0.0273333,0.0354681,
-0.0132732,-0.0122046,0.0629579,0.0721309,
-0.119665,-0.118469,-0.200983,-0.193107,
-0.0395422,-0.0386885,-0.0166758,-0.00949832,
0.00132398,0.00219641,0.339729,0.337081,
-0.293034,-0.284928,-0.460014,-0.428996,
-0.184632,-0.182221,-0.251546,-0.242466,
-0.492742,-0.456826,-0.42279,-0.397286,
-0.297197,-0.288724,-0.280699,-0.271089,
-0.36324,-0.348151,-0.44856,-0.419239,
-0.172947,-0.170729,0.0679434,0.075008,
-0.110058,-0.108899,-0.218674,-0.211677,
-0.00729366,-0.00606966,-0.0274701,-0.0201313,
-0.043824,-0.0427645,0.271895,0.275321,
-0.290046,-0.281997,-0.6389,-0.565538,
-0.0885433,-0.0873968,0.0404509,0.0482737,
0.0147081,0.0160837,0.203601,0.211016,
0.0234816,0.0247688,0.0666189,0.0744331,
-0.142251,-0.140403,-0.23632,-0.227285,
0.110689,0.1118,0.179829,0.187472,
-0.21271,-0.209011,-0.357598,-0.339993,
-0.0716321,-0.0706335,0.0359917,0.0395191,
-0.113229,-0.111817,-0.14274,-0.134943,
-0.0226717,-0.0215714,0.151862,0.158117,
-0.0539442,-0.0527774,0.0151058,0.0223437,
-0.209354,-0.205801,-0.161298,-0.154314,
-0.183162,-0.180593,-0.185802,-0.179327,
-0.0691755,-0.067952,0.126629,0.135516,
0.068822,0.0702838,-0.0348131,-0.0278649,
-0.207603,-0.204093,-0.181807,-0.175593,
-0.196065,-0.192915,-0.0339225,-0.0255242,
-0.23716,-0.232306,-0.250274,-0.241589,
-0.161442,-0.159214,-0.261242,-0.251587,
-0.199045,-0.195741,-0.255633,-0.244712,
