Sensor X0,Motor Y0,
0,0,
0,0,
0,0,
-0,0,
0,0,
-0,0,
-0,0,
-0,0,
0,0,
-0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
-0,0,
0,0,
0,0,
-0,0,
0,0,
-0,0,
-0,0,
-0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
-0,0,
0,0,
0,0,
0,0,
-0,0,
-0,0,
0,0,
-0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
-0,0,
0,0,
0,0,
-0,0,
-0,0,
-0,0,
-0,0,
-0,0,
-0,0,
0,0,
-0,-1.76093e-11,
0,-2.76336e-11,
0,-1.10254e-10,
-0,-1.10246e-10,
-0,-1.11349e-10,
-0,-1.11362e-10,
-0,-7.66143e-11,
0,5.09674e-10,
0,6.58265e-10,
0,1.40467e-09,
0,1.77585e-09,
0,2.4412e-09,
-0,2.60678e-09,
0,3.04646e-09,
0,3.12887e-09,
0,3.94846e-09,
-0,4.61905e-09,
-0,7.32669e-09,
-0,9.77732e-09,
0,1.04749e-08,
0,1.0556e-08,
-0,1.06336e-08,
-0,1.06542e-08,
-0,1.07834e-08,
-0,1.12278e-08,
-0,1.13482e-08,
0,1.18482e-08,
-0,1.42129e-08,
-0,1.52128e-08,
0,1.67464e-08,
0,1.86054e-08,
-0,1.89785e-08,
-0,1.90771e-08,
0,1.90864e-08,
0,1.92872e-08,
0,1.96933e-08,
0,2.17834e-08,
0,2.45682e-08,
0,2.61049e-08,
0,2.69051e-08,
0,2.77753e-08,
0,2.81253e-08,
-0,2.85171e-08,
0,3.05832e-08,
-0,3.377e-08,
-0,3.47407e-08,
-0,3.62448e-08,
-0,4.09041e-08,
-0,4.68873e-08,
0,4.88923e-08,
0,4.99486e-08,
0,5.02325e-08,
0,5.03285e-08,
-0,5.11808e-08,
0,5.40021e-08,
-0,5.79391e-08,
0,6.09131e-08,
-0,6.51317e-08,
0,6.63195e-08,
-0,6.66381e-08,
-0,6.7575e-08,
-0,7.04092e-08,
-0,7.48302e-08,
-0,7.77011e-08,
0,8.04174e-08,
0,8.42234e-08,
-0,9.20581e-08,
0,1.05911e-07,
-0,1.24378e-07,
-0,1.48077e-07,
0,1.72122e-07,
-0,1.89235e-07,
-0,1.9868e-07,
0,2.15702e-07,
-0,2.28651e-07,
-0,2.37652e-07,
0,2.41542e-07,
-0,2.48173e-07,
-0,2.61407e-07,
-0,2.6835e-07,
-0,2.79103e-07,
-0,2.83078e-07,
-0,2.87259e-07,
0,2.91817e-07,
0,2.9476e-07,
0,2.95583e-07,
0,2.96171e-07,
0,2.98425e-07,
-0,2.99151e-07,
0,3.0219e-07,
0,3.04816e-07,
