Sensor X0,Motor Y0,
0.0320907,0.0320797,
-0.077134,-0.0769814,
0.091253,0.0910006,
-0.0297167,-0.0297079,
-0.117357,-0.116822,
-0.0845229,-0.0843222,
0.101734,0.101384,
-0.0611905,-0.0611143,
0.00728616,0.00728603,
0.141833,0.140889,
0.0814073,0.081228,
0.0809742,0.0807976,
0.117459,0.116922,
-0.0442625,-0.0442336,
0.125708,0.12505,
0.134798,0.133988,
-0.124183,-0.123549,
0.0489681,0.048929,
-0.0453321,-0.0453011,
-0.143993,-0.143006,
-0.131071,-0.130326,
0.14119,0.140259,
0.105276,0.104889,
0.0119281,0.0119275,
0.0780746,0.0779164,
0.0503171,0.0502747,
-0.138216,-0.137342,
0.129551,0.128831,
0.0662857,0.0661888,
0.0715603,0.0714384,
-0.0437854,-0.0437574,
-0.100208,-0.0998737,
0.114023,0.113531,
-0.0508989,-0.050855,
0.118012,0.117467,
0.056001,0.0559425,
0.026592,0.0265858,
0.107603,0.10719,
0.127191,0.126509,
0.0944301,0.0941504,
0.123292,0.122671,
-0.0852525,-0.0850466,
0.126038,0.125375,
0.114319,0.113823,
-0.020414,-0.0204111,
-0.0656822,-0.0655879,
-0.0577626,-0.0576985,
-0.082168,-0.0819836,
-0.0671296,-0.0670289,
-0.0250496,-0.0250444,
0.122041,0.121439,
-0.112177,-0.111709,
0.0781426,0.0779839,
0.130501,0.129819,
-0.0350435,-0.035682,
-0.0394009,-0.0402797,
-0.0803215,-0.0811441,
-0.0766762,-0.0777142,
0.0696446,0.0693556,
0.0880411,0.0876644,
0.0735214,0.0730581,
0.135031,0.134434,
0.00646901,0.0054519,
-0.0779813,-0.079548,
0.0697963,0.0696621,
0.140222,0.140088,
0.0779205,0.0777685,
-0.109529,-0.112089,
-0.12653,-0.128418,
-0.0886035,-0.090568,
0.0959032,0.0968199,
0.0766743,0.0772356,
-0.102658,-0.105972,
-0.0887014,-0.0920096,
-0.112359,-0.116225,
-0.133783,-0.137605,
-0.128301,-0.130421,
0.126921,0.128786,
-0.0958883,-0.100627,
-0.0324929,-0.0347789,
0.0959085,0.0979722,
0.0157455,0.0148712,
-0.0142272,-0.0163424,
-0.120108,-0.125813,
0.0771881,0.0789869,
0.147669,0.151307,
0.113284,0.115884,
0.038673,0.0384988,
0.0743409,0.075622,
0.127613,0.130863,
0.0993113,0.101647,
0.0731434,0.0744043,
0.145079,0.148663,
-0.000822444,-0.00333745,
0.0990036,0.101565,
-0.126902,-0.13487,
-0.0755868,-0.0805852,
-0.0812589,-0.0863601,
-0.0549399,-0.0594884,
-0.0805716,-0.0869048,
0.0399217,0.0404355,
0.0453396,0.0466866,
0.14144,0.146792,
0.0138321,0.0135632,
-0.116016,-0.124002,
0.027762,0.0291392,
-0.0147247,-0.0173517,
0.104305,0.109125,
-0.149031,-0.159463,
0.0295444,0.0331514,
-0.0798325,-0.0846922,
-0.00511492,-0.00504885,
-0.0585133,-0.0616189,
-0.0952333,-0.101248,
-0.137741,-0.147076,
0.0587951,0.0645916,
0.041292,0.0441797,
-0.0946133,-0.101329,
0.0381474,0.0428239,
-0.0514877,-0.0543713,
-0.0893362,-0.0944501,
0.055427,0.061364,
-0.0728204,-0.0785723,
-0.123707,-0.134229,
0.113215,0.124312,
-0.121878,-0.135105,
-0.0415197,-0.044127,
0.0279634,0.0330547,
-0.0633667,-0.0668311,
-0.0634862,-0.0697302,
-0.0930747,-0.0980137,
-0.148926,-0.15964,
-0.0505563,-0.0562727,
-0.0190509,-0.0168787,
0.125679,0.141035,
0.0597226,0.0648824,
0.0557357,0.061872,
0.082282,0.0944404,
0.124882,0.140504,
-0.0889355,-0.0955237,
0.0144126,0.0166149,
0.12148,0.138566,
0.112194,0.125872,
0.0228599,0.0248098,
-0.0678266,-0.0715883,
-0.00228035,-0.00114895,
0.104683,0.117936,
-0.062684,-0.0704768,
0.0552535,0.0650881,
-0.108283,-0.118579,
-0.00227348,0.00220463,
0.0672756,0.0755467,
-0.0834103,-0.0914234,
-0.113622,-0.127172,
-0.0418672,-0.0456272,
0.129569,0.15072,
0.0366286,0.0459322,
0.0954383,0.109499,
-0.0495085,-0.0550683,
0.0476493,0.0569405,
-0.0723282,-0.082794,
-0.128236,-0.145911,
0.0441622,0.0514029,
-0.0635191,-0.0718217,
-0.122655,-0.137651,
0.130348,0.150848,
-0.0703616,-0.0787698,
0.0785333,0.0913911,
-0.102818,-0.114163,
0.0376996,0.0454259,
-0.0876469,-0.0995328,
-0.0221402,-0.0214317,
-0.0316835,-0.0369816,
-0.052196,-0.0570209,
0.0415962,0.0538915,
-0.0485271,-0.0515531,
-0.109178,-0.125369,
-0.148377,-0.167001,
0.0823159,0.0958848,
-0.1156,-0.131022,
0.0663017,0.0769846,
-0.0152685,-0.0141862,
0.0623727,0.0737034,
-0.00783181,-0.00652072,
-0.121824,-0.142548,
-0.0351312,-0.0403946,
0.047136,0.0588164,
-0.110489,-0.130055,
-0.133973,-0.155126,
0.0842605,0.103135,
-0.0172319,-0.0211252,
0.026891,0.0342168,
0.00896977,0.0130012,
-0.0414249,-0.0489199,
0.116617,0.139576,
-0.0990539,-0.115932,
0.00772413,0.0123437,
0.0288589,0.0350526,
0.0989425,0.117518,
-0.120349,-0.138566,
-0.0991051,-0.115337,
-0.0823527,-0.0937006,
-0.0627514,-0.0724982,
0.113483,0.138871,
0.0944726,0.117221,
-0.139102,-0.164946,
0.0834772,0.106619,
0.100831,0.124928,
-0.0836972,-0.0998106,
0.0337326,0.0434112,
0.0523816,0.0704516,
0.0658385,0.0830769,
-0.0296437,-0.0328937,
